DRPM,GP,MPG,ORPM,RPM,Season_End_Year,season_id,WINS,names,name_length_post_split,First_Name,Last_Name,Game_id,Person_id,Team_id,Season_Total_Minutes,Season_Total_Minutes*RPM
0.2,51,10.3,-2.5,-2.3,2017,2016,0.28,Tyler Zeller,2,Tyler,Zeller,21600006.0,203092.0,1610612738.0,525.3000000000001,-1208.19
-0.37,32,10.3,-1.94,-2.31,2017,2016,0.07,Maurice Ndour,2,Maurice,Ndour,21600050.0,1626254.0,1610612752.0,329.6,-761.3760000000001
-0.66,48,11.7,-1.68,-2.34,2017,2016,0.28,Thomas Robinson,2,Thomas,Robinson,21600024.0,203080.0,1610612747.0,561.5999999999999,-1314.1439999999998
1.28,77,20.3,-3.62,-2.34,2017,2016,0.81,Alex Len,2,Alex,Len,21600012.0,203458.0,1610612756.0,1563.1000000000001,-3657.654
-0.4,16,5.0,-1.95,-2.35,2017,2016,0.04,Tim Quarterman,2,Tim,Quarterman,21600115.0,1627817.0,1610612757.0,80.0,-188.0
-0.47,6,26.2,-1.91,-2.38,2017,2016,0.07,Alex Poythress,2,Alex,Poythress,21601147.0,1627816.0,1610612755.0,157.2,-374.13599999999997
-1.67,65,23.5,-0.73,-2.4,2017,2016,0.7,Tim Frazier,2,Tim,Frazier,21600010.0,204025.0,1610612740.0,1527.5,-3666.0
-0.76,79,20.3,-1.67,-2.43,2017,2016,0.71,Kelly Oubre Jr.,3,Kelly,Jr.,,,,1603.7,-3896.9910000000004
-1.94,80,25.0,-0.5,-2.44,2017,2016,0.86,Cory Joseph,2,Cory,Joseph,21600007.0,202709.0,1610612761.0,2000.0,-4880.0
-2.76,79,31.5,0.31,-2.45,2017,2016,1.07,Dennis Schroder,2,Dennis,Schroder,21600014.0,203471.0,1610612737.0,2488.5,-6096.825000000001
0.77,81,22.1,-3.33,-2.56,2017,2016,0.63,Bismack Biyombo,2,Bismack,Biyombo,21600020.0,202687.0,1610612753.0,1790.1000000000001,-4582.656000000001
-2.25,80,27.4,-0.32,-2.57,2017,2016,0.78,Nik Stauskas,2,Nik,Stauskas,21600011.0,203917.0,1610612755.0,2192.0,-5633.44
-1.59,52,11.1,-1.06,-2.65,2017,2016,0.17,Brandon Bass,2,Brandon,Bass,21600035.0,101138.0,1610612746.0,577.1999999999999,-1529.5799999999997
0.26,18,10.8,-2.92,-2.66,2017,2016,0.06,Mike Scott,2,Mike,Scott,21600274.0,203118.0,1610612737.0,194.4,-517.104
-1.19,18,9.7,-1.52,-2.71,2017,2016,0.04,Nicolas Laprovittola,2,Nicolas,Laprovittola,21600003.0,1627879.0,1610612759.0,174.6,-473.166
-0.28,14,16.9,-2.44,-2.72,2017,2016,0.06,Wayne Selden,2,Wayne,Selden,21601002.0,1627782.0,1610612740.0,236.59999999999997,-643.5519999999999
-1.47,47,11.4,-1.27,-2.74,2017,2016,0.13,Gerald Green,2,Gerald,Green,21600006.0,101123.0,1610612738.0,535.8000000000001,-1468.0920000000003
-0.36,41,13.1,-2.4,-2.76,2017,2016,0.12,Jose Calderon,2,Jose,Calderon,21600040.0,101181.0,1610612747.0,537.1,-1482.396
-2.11,68,22.3,-0.66,-2.77,2017,2016,0.35,Sergio Rodriguez,2,Sergio,Rodriguez,21600011.0,200771.0,1610612755.0,1516.4,-4200.428
-0.3,22,16.1,-2.47,-2.77,2017,2016,0.08,Georgios Papagiannis,2,Georgios,Papagiannis,21600085.0,1627834.0,1610612758.0,354.20000000000005,-981.1340000000001
-0.65,66,18.6,-2.14,-2.79,2017,2016,0.25,Dante Exum,2,Dante,Exum,21600002.0,203957.0,1610612762.0,1227.6000000000001,-3425.0040000000004
-1.38,14,13.4,-1.44,-2.82,2017,2016,0.01,Quinn Cook,2,Quinn,Cook,21600887.0,1626188.0,1610612742.0,187.6,-529.0319999999999
-0.01,22,17.3,-2.87,-2.88,2017,2016,0.06,Josh McRoberts,2,Josh,McRoberts,21600136.0,201177.0,1610612748.0,380.6,-1096.128
-0.25,73,17.1,-2.64,-2.89,2017,2016,0.18,Malcolm Delaney,2,Malcolm,Delaney,21600014.0,1627098.0,1610612737.0,1248.3000000000002,-3607.587000000001
-0.4,22,4.9,-2.55,-2.95,2017,2016,0.01,CJ Wilcox,2,CJ,Wilcox,21600020.0,203912.0,1610612753.0,107.80000000000001,-318.01000000000005
-2.35,47,37.2,-0.62,-2.97,2017,2016,0.17,Zach LaVine,2,Zach,LaVine,21600009.0,203897.0,1610612750.0,1748.4,-5192.7480000000005
-1.5,67,14.4,-1.5,-3.0,2017,2016,0.08,Leandro Barbosa,2,Leandro,Barbosa,21600012.0,2571.0,1610612756.0,964.8000000000001,-2894.4
-0.4,5,8.6,-2.61,-3.01,2017,2016,0.0,Patricio Garino,2,Patricio,Garino,21601156.0,1627868.0,1610612753.0,43.0,-129.42999999999998
-0.03,35,7.1,-2.99,-3.02,2017,2016,0.02,Jake Layman,2,Jake,Layman,21600054.0,1627774.0,1610612757.0,248.5,-750.47
-1.4,50,16.2,-1.65,-3.05,2017,2016,0.04,Ramon Sessions,2,Ramon,Sessions,21600008.0,201196.0,1610612766.0,810.0,-2470.5
-0.76,9,12.8,-2.29,-3.05,2017,2016,0.01,Jarrod Uthoff,2,Jarrod,Uthoff,21600971.0,1627784.0,1610612742.0,115.2,-351.36
1.17,42,13.3,-4.23,-3.06,2017,2016,0.02,Jarell Martin,2,Jarell,Martin,21600028.0,1626185.0,1610612763.0,558.6,-1709.316
0.37,23,4.0,-2.99,-2.62,2017,2016,0.03,Georges Niang,2,Georges,Niang,21600019.0,1627777.0,1610612754.0,92.0,-241.04000000000002
-2.87,79,28.5,0.22,-2.65,2017,2016,0.68,Allen Crabbe,2,Allen,Crabbe,21600002.0,203459.0,1610612757.0,2251.5,-5966.474999999999
-0.47,3,23.7,-2.23,-2.7,2017,2016,0.02,Jerryd Bayless,2,Jerryd,Bayless,21600199.0,201573.0,1610612755.0,71.1,-191.97
-0.23,71,16.3,-2.48,-2.71,2017,2016,0.29,Trey Lyles,2,Trey,Lyles,21600002.0,1626168.0,1610612762.0,1157.3,-3136.283
-0.19,76,17.7,-2.55,-2.74,2017,2016,0.33,Shaun Livingston,2,Shaun,Livingston,21600003.0,2733.0,1610612744.0,1345.2,-3685.8480000000004
-2.61,67,26.2,-0.15,-2.76,2017,2016,0.41,Kyle Korver,2,Kyle,Korver,21600014.0,2594.0,1610612737.0,1755.3999999999999,-4844.9039999999995
-0.53,14,9.6,-2.24,-2.77,2017,2016,0.03,Ronnie Price,2,Ronnie,Price,21600807.0,101179.0,1610612756.0,134.4,-372.288
-0.15,25,5.6,-2.62,-2.77,2017,2016,0.03,Jordan Mickey,2,Jordan,Mickey,21600027.0,1626175.0,1610612738.0,140.0,-387.8
-1.28,55,21.9,-1.51,-2.79,2017,2016,0.25,Shelvin Mack,2,Shelvin,Mack,21600002.0,202714.0,1610612762.0,1204.5,-3360.555
-0.83,38,8.5,-1.97,-2.8,2017,2016,0.07,Dejounte Murray,2,Dejounte,Murray,21600032.0,1627749.0,1610612759.0,323.0,-904.4
-1.18,25,4.9,-1.69,-2.87,2017,2016,0.02,Bobby Brown,2,Bobby,Brown,21600023.0,201628.0,1610612745.0,122.50000000000001,-351.57500000000005
0.15,65,25.5,-3.04,-2.89,2017,2016,0.25,Evan Turner,2,Evan,Turner,21600002.0,202323.0,1610612757.0,1657.5,-4790.175
-1.82,77,14.8,-1.08,-2.9,2017,2016,0.17,Ian Clark,2,Ian,Clark,21600003.0,203546.0,1610612744.0,1139.6000000000001,-3304.84
-1.64,74,27.0,-1.32,-2.96,2017,2016,0.21,Monta Ellis,2,Monta,Ellis,21600005.0,101145.0,1610612754.0,1998.0,-5914.08
1.03,74,17.1,-4.02,-2.99,2017,2016,0.11,Noah Vonleh,2,Noah,Vonleh,21600002.0,203943.0,1610612757.0,1265.4,-3783.5460000000007
-0.87,54,14.8,-2.13,-3.0,2017,2016,0.06,Spencer Hawes,2,Spencer,Hawes,21600008.0,201150.0,1610612766.0,799.2,-2397.6000000000004
-0.06,46,17.2,-2.96,-3.02,2017,2016,0.05,Ed Davis,2,Ed,Davis,21600002.0,202334.0,1610612757.0,791.1999999999999,-2389.424
-0.48,13,9.6,-2.56,-3.04,2017,2016,0.01,Norris Cole,2,Norris,Cole,21600908.0,202708.0,1610612760.0,124.8,-379.392
-0.64,62,16.3,-2.41,-3.05,2017,2016,0.05,C.J. Watson,2,C.J.,Watson,21600020.0,201228.0,1610612753.0,1010.6,-3082.33
-0.41,78,17.1,-2.64,-3.05,2017,2016,0.06,Kris Dunn,2,Kris,Dunn,21600009.0,1627739.0,1610612750.0,1333.8000000000002,-4068.09
0.93,54,20.4,-4.02,-3.09,2017,2016,0.03,Timofey Mozgov,2,Timofey,Mozgov,21600013.0,202389.0,1610612747.0,1101.6,-3403.9439999999995
-1.16,73,22.5,-1.95,-3.11,2017,2016,0.02,Isaiah Whitehead,2,Isaiah,Whitehead,21600006.0,1627785.0,1610612751.0,1642.5,-5108.175
-2.28,82,23.0,-0.92,-3.2,2017,2016,-0.09,Buddy Hield,2,Buddy,Hield,21600010.0,1627741.0,1610612740.0,1886.0,-6035.200000000001
-0.56,52,16.5,-2.68,-3.24,2017,2016,-0.06,Ron Baker,2,Ron,Baker,21600001.0,1627758.0,1610612752.0,858.0,-2779.92
-1.47,65,13.8,-1.81,-3.28,2017,2016,-0.09,Aaron Brooks,2,Aaron,Brooks,21600048.0,201166.0,1610612754.0,897.0,-2942.16
-0.26,38,16.0,-3.04,-3.3,2017,2016,-0.07,Ivica Zubac,2,Ivica,Zubac,21600059.0,1627826.0,1610612747.0,608.0,-2006.3999999999999
-1.31,69,22.2,-2.03,-3.34,2017,2016,-0.21,Jeff Green,2,Jeff,Green,21600004.0,201145.0,1610612753.0,1531.8,-5116.2119999999995
-0.67,38,9.8,-2.72,-3.39,2017,2016,-0.05,DeAndre' Bembry,2,DeAndre',Bembry,21600014.0,1627761.0,1610612737.0,372.40000000000003,-1262.4360000000001
-0.94,42,15.5,-2.47,-3.41,2017,2016,-0.12,Alec Burks,2,Alec,Burks,21600515.0,202692.0,1610612762.0,651.0,-2219.9100000000003
0.49,55,15.6,-3.93,-3.44,2017,2016,-0.17,Pascal Siakam,2,Pascal,Siakam,21600007.0,1627783.0,1610612761.0,858.0,-2951.52
-0.45,30,18.6,-3.06,-3.51,2017,2016,-0.14,Troy Williams,2,Troy,Williams,21600028.0,1627786.0,1610612763.0,558.0,-1958.58
-0.19,44,19.2,-3.37,-3.56,2017,2016,-0.23,Paul Zipser,2,Paul,Zipser,21600030.0,1627835.0,1610612741.0,844.8,-3007.488
-1.07,41,10.1,-2.62,-3.69,2017,2016,-0.15,Brian Roberts,2,Brian,Roberts,21600095.0,203148.0,1610612766.0,414.09999999999997,-1528.0289999999998
-1.82,82,21.3,-1.96,-3.78,2017,2016,-0.76,Marquese Chriss,2,Marquese,Chriss,21600012.0,1627737.0,1610612756.0,1746.6000000000001,-6602.148
-0.73,47,21.9,-3.13,-3.86,2017,2016,-0.48,Brandon Rush,2,Brandon,Rush,21600009.0,201575.0,1610612750.0,1029.3,-3973.0979999999995
-0.68,43,13.3,-3.2,-3.88,2017,2016,-0.28,Dragan Bender,2,Dragan,Bender,21600012.0,1627733.0,1610612756.0,571.9,-2218.9719999999998
-2.54,75,16.4,-1.36,-3.9,2017,2016,-0.59,Justin Anderson,2,Justin,Anderson,21600005.0,1626147.0,1610612742.0,1230.0,-4797.0
-1.25,50,16.1,-2.66,-3.91,2017,2016,-0.4,Derrick Williams,2,Derrick,Williams,21600097.0,202682.0,1610612748.0,805.0000000000001,-3147.5500000000006
-2.42,72,23.2,-1.51,-3.93,2017,2016,-0.87,Gerald Henderson,2,Gerald,Henderson,21600011.0,201945.0,1610612755.0,1670.3999999999999,-6564.672
-3.39,82,29.2,-0.63,-4.02,2017,2016,-1.4,Jordan Clarkson,2,Jordan,Clarkson,21600013.0,203903.0,1610612747.0,2394.4,-9625.488
-0.5,73,17.6,-2.58,-3.08,2017,2016,0.03,Boris Diaw,2,Boris,Diaw,21600002.0,2564.0,1610612762.0,1284.8000000000002,-3957.1840000000007
-0.9,4,13.0,-2.19,-3.09,2017,2016,0.0,Isaiah Taylor,2,Isaiah,Taylor,21601153.0,1627819.0,1610612745.0,52.0,-160.68
-0.24,36,6.6,-2.88,-3.12,2017,2016,0.0,Deyonta Davis,2,Deyonta,Davis,21600009.0,1627738.0,1610612763.0,237.6,-741.312
-3.18,82,26.3,-0.06,-3.24,2017,2016,-0.16,Jamal Crawford,2,Jamal,Crawford,21600017.0,2037.0,1610612746.0,2156.6,-6987.384
-0.74,34,14.1,-2.51,-3.25,2017,2016,-0.04,Donatas Motiejunas,2,Donatas,Motiejunas,21600553.0,202700.0,1610612740.0,479.4,-1558.05
-0.9,45,7.0,-2.38,-3.28,2017,2016,-0.03,Damjan Rudez,2,Damjan,Rudez,21600096.0,204014.0,1610612753.0,315.0,-1033.2
-1.29,20,10.3,-2.02,-3.31,2017,2016,-0.02,Briante Weber,2,Briante,Weber,21600792.0,1627362.0,1610612744.0,206.0,-681.86
-0.42,78,17.2,-2.95,-3.37,2017,2016,-0.21,Jaylen Brown,2,Jaylen,Brown,21600006.0,1627759.0,1610612738.0,1341.6,-4521.192
-0.85,17,11.7,-2.54,-3.39,2017,2016,-0.03,Cheick Diallo,2,Cheick,Diallo,21600032.0,1627767.0,1610612740.0,198.89999999999998,-674.271
-1.25,23,10.3,-2.17,-3.42,2017,2016,-0.05,Marcelo Huertas,2,Marcelo,Huertas,21600013.0,1626273.0,1610612747.0,236.9,-810.198
-0.91,61,14.3,-2.56,-3.47,2017,2016,-0.19,Lavoy Allen,2,Lavoy,Allen,21600005.0,202730.0,1610612754.0,872.3000000000001,-3026.8810000000003
-2.94,52,27.4,-0.59,-3.53,2017,2016,-0.36,Reggie Jackson,2,Reggie,Jackson,21600300.0,202704.0,1610612765.0,1424.8,-5029.544
-1.04,30,10.3,-2.62,-3.66,2017,2016,-0.1,Alan Anderson,2,Alan,Anderson,21600115.0,101187.0,1610612746.0,309.0,-1130.94
-3.19,78,19.4,-0.56,-3.75,2017,2016,-0.6,Shabazz Muhammad,2,Shabazz,Muhammad,21600009.0,203498.0,1610612750.0,1513.1999999999998,-5674.499999999999
-0.33,34,19.9,-3.51,-3.84,2017,2016,-0.29,Chandler Parsons,2,Chandler,Parsons,21600088.0,202718.0,1610612763.0,676.5999999999999,-2598.144
-3.42,81,25.7,-0.46,-3.88,2017,2016,-1.04,Bojan Bogdanovic,2,Bojan,Bogdanovic,21600006.0,202711.0,1610612751.0,2081.7,-8076.995999999999
-0.69,39,9.8,-3.2,-3.89,2017,2016,-0.18,Darrun Hilliard,2,Darrun,Hilliard,21600020.0,1626199.0,1610612765.0,382.20000000000005,-1486.7580000000003
-2.38,55,25.6,-1.52,-3.9,2017,2016,-0.71,Emmanuel Mudiay,2,Emmanuel,Mudiay,21600010.0,1626144.0,1610612743.0,1408.0,-5491.2
0.16,18,34.7,-4.08,-3.92,2017,2016,-0.31,Justise Winslow,2,Justise,Winslow,21600004.0,1626159.0,1610612748.0,624.6,-2448.4320000000002
-1.07,49,11.4,-2.94,-4.01,2017,2016,-0.31,Kevin Seraphin,2,Kevin,Seraphin,21600019.0,202338.0,1610612754.0,558.6,-2239.986
0.02,72,35.4,6.69,6.71,2018,2017,16.03,James Harden,2,James,Harden,21700002.0,201935.0,1610612745.0,2548.7999999999997,17102.447999999997
2.78,59,36.7,3.61,6.39,2018,2017,12.8,Jimmy Butler,2,Jimmy,Butler,21700011.0,202710.0,1610612750.0,2165.3,13836.267
3.17,75,34.0,2.74,5.91,2018,2017,14.77,Victor Oladipo,2,Victor,Oladipo,21700004.0,203506.0,1610612754.0,2550.0,15070.5
4.24,80,31.6,1.21,5.45,2018,2017,14.31,Robert Covington,2,Robert,Covington,21700006.0,203496.0,1610612755.0,2528.0,13777.6
1.2,80,36.4,3.96,5.16,2018,2017,15.73,Russell Westbrook,2,Russell,Westbrook,21700015.0,201566.0,1610612760.0,2912.0,15025.92
-0.68,82,36.9,5.64,4.96,2018,2017,15.86,LeBron James,2,LeBron,James,21700001.0,2544.0,1610612739.0,3025.7999999999997,15007.967999999999
-0.38,73,36.6,5.28,4.9,2018,2017,13.67,Damian Lillard,2,Damian,Lillard,21700012.0,203081.0,1610612757.0,2671.8,13091.820000000002
0.44,82,35.6,3.8,4.24,2018,2017,13.5,Karl-Anthony Towns,2,Karl-Anthony,Towns,21700011.0,1626157.0,1610612750.0,2919.2000000000003,12377.408000000001
3.34,70,32.7,0.7,4.04,2018,2017,10.98,Draymond Green,2,Draymond,Green,21700002.0,203110.0,1610612744.0,2289.0,9247.56
5.06,56,32.4,-1.24,3.82,2018,2017,8.02,Rudy Gobert,2,Rudy,Gobert,21700010.0,203497.0,1610612762.0,1814.3999999999999,6931.007999999999
2.1,81,36.1,1.63,3.73,2018,2017,13.12,Jrue Holiday,2,Jrue,Holiday,21700008.0,201950.0,1610612740.0,2924.1,10906.893
-0.65,68,34.2,4.26,3.61,2018,2017,10.51,Kevin Durant,2,Kevin,Durant,21700002.0,201142.0,1610612744.0,2325.6000000000004,8395.416000000001
0.55,52,30.9,2.91,3.46,2018,2017,6.46,Tyreke Evans,2,Tyreke,Evans,21700008.0,201936.0,1610612763.0,1606.8,5559.527999999999
0.8,76,20.0,2.6,3.4,2018,2017,6.18,Fred VanVleet,2,Fred,VanVleet,21700014.0,1627832.0,1610612761.0,1520.0,5168.0
1.39,55,27.2,1.76,3.15,2018,2017,6.2,Nikola Mirotic,2,Nikola,Mirotic,21700367.0,202703.0,1610612741.0,1496.0,4712.4
3.2,74,26.7,-0.08,3.12,2018,2017,7.79,Kyle Anderson,2,Kyle,Anderson,21700011.0,203937.0,1610612759.0,1975.8,6164.496
0.65,79,36.6,2.25,2.9,2018,2017,11.12,Paul George,2,Paul,George,21700015.0,202331.0,1610612760.0,2891.4,8385.06
3.37,52,14.6,-0.54,2.83,2018,2017,2.96,Nene Hilario,2,Nene,Hilario,21700013.0,2403.0,1610612745.0,759.1999999999999,2148.536
0.83,73,21.6,1.87,2.7,2018,2017,5.99,Kyle Korver,2,Kyle,Korver,21700001.0,2594.0,1610612739.0,1576.8000000000002,4257.360000000001
3.1,66,21.5,-0.53,2.57,2018,2017,5.33,Larry Nance Jr.,3,Larry,Jr.,,,,1419.0,3646.83
1.63,58,31.8,5.36,6.99,2018,2017,11.75,Chris Paul,2,Chris,Paul,21700002.0,101108.0,1610612745.0,1844.4,12892.356000000002
0.06,51,32.0,6.59,6.65,2018,2017,10.97,Stephen Curry,2,Stephen,Curry,21700002.0,201939.0,1610612744.0,1632.0,10852.800000000001
1.95,75,32.5,4.02,5.97,2018,2017,14.03,Nikola Jokic,2,Nikola,Jokic,21700010.0,203999.0,1610612743.0,2437.5,14551.875
3.7,75,36.4,1.85,5.55,2018,2017,15.56,Anthony Davis,2,Anthony,Davis,21700008.0,203076.0,1610612740.0,2730.0,15151.5
1.03,78,32.2,4.15,5.18,2018,2017,13.59,Kyle Lowry,2,Kyle,Lowry,21700014.0,200768.0,1610612761.0,2511.6000000000004,13010.088000000002
3.59,63,30.3,1.51,5.1,2018,2017,10.13,Joel Embiid,2,Joel,Embiid,21700006.0,203954.0,1610612755.0,1908.9,9735.39
2.05,77,31.6,2.91,4.96,2018,2017,12.51,Otto Porter Jr.,3,Otto,Jr.,,,,2433.2000000000003,12068.672
2.4,82,17.9,2.38,4.78,2018,2017,7.27,Tyus Jones,2,Tyus,Jones,21700011.0,1626145.0,1610612750.0,1467.8,7016.084
1.6,75,36.7,2.63,4.23,2018,2017,12.9,Giannis Antetokounmpo,2,Giannis,Antetokounmpo,21700007.0,203507.0,1610612749.0,2752.5,11643.075
2.68,72,31.6,1.21,3.89,2018,2017,10.05,Al Horford,2,Al,Horford,21700001.0,201143.0,1610612738.0,2275.2000000000003,8850.528000000002
-0.55,80,34.2,4.36,3.81,2018,2017,12.27,Kemba Walker,2,Kemba,Walker,21700003.0,202689.0,1610612766.0,2736.0,10424.16
1.6,48,36.2,2.06,3.66,2018,2017,7.5,DeMarcus Cousins,2,DeMarcus,Cousins,21700008.0,202326.0,1610612740.0,1737.6000000000001,6359.616000000001
1.36,82,31.5,2.14,3.5,2018,2017,10.81,Joe Ingles,2,Joe,Ingles,21700010.0,204060.0,1610612762.0,2583.0,9040.5
1.59,59,28.0,1.81,3.4,2018,2017,6.92,Kevin Love,2,Kevin,Love,21700001.0,201567.0,1610612739.0,1652.0,5616.8
0.9,76,23.4,2.44,3.34,2018,2017,7.11,Kelly Olynyk,2,Kelly,Olynyk,21700005.0,203482.0,1610612748.0,1778.3999999999999,5939.855999999999
1.24,75,33.5,1.9,3.14,2018,2017,9.79,LaMarcus Aldridge,2,LaMarcus,Aldridge,21700011.0,200746.0,1610612759.0,2512.5,7889.25
1.97,80,30.5,0.95,2.92,2018,2017,9.23,Jayson Tatum,2,Jayson,Tatum,21700001.0,1628369.0,1610612738.0,2440.0,7124.8
1.45,81,33.7,1.44,2.89,2018,2017,10.89,Ben Simmons,2,Ben,Simmons,21700006.0,1627732.0,1610612755.0,2729.7000000000003,7888.833000000001
2.44,57,14.2,0.37,2.81,2018,2017,3.16,Jordan Bell,2,Jordan,Bell,21700002.0,1628395.0,1610612744.0,809.4,2274.4139999999998
2.27,48,32.4,0.34,2.61,2018,2017,5.64,Kristaps Porzingis,2,Kristaps,Porzingis,21700015.0,204001.0,1610612752.0,1555.1999999999998,4059.071999999999
2.11,79,21.2,0.32,2.43,2018,2017,5.82,Dwight Powell,2,Dwight,Powell,21700009.0,203939.0,1610612742.0,1674.8,4069.764
1.98,77,29.3,0.41,2.39,2018,2017,7.85,Ricky Rubio,2,Ricky,Rubio,21700010.0,201937.0,1610612762.0,2256.1,5392.079
3.63,73,13.7,-1.25,2.38,2018,2017,3.51,David West,2,David,West,21700002.0,2561.0,1610612744.0,1000.0999999999999,2380.238
-0.65,69,29.2,2.89,2.24,2018,2017,6.89,Darren Collison,2,Darren,Collison,21700004.0,201954.0,1610612754.0,2014.8,4513.152
0.6,79,33.4,1.55,2.15,2018,2017,8.83,Donovan Mitchell,2,Donovan,Mitchell,21700010.0,1628378.0,1610612762.0,2638.6,5672.99
0.21,58,34.0,1.9,2.11,2018,2017,6.59,Blake Griffin,2,Blake,Griffin,21700016.0,201933.0,1610612746.0,1972.0,4160.92
-0.76,69,31.2,2.75,1.99,2018,2017,7.06,Eric Gordon,2,Eric,Gordon,21700002.0,201569.0,1610612745.0,2152.7999999999997,4284.071999999999
1.91,77,18.0,0.03,1.94,2018,2017,4.44,Kyle O'Quinn,2,Kyle,O'Quinn,21700015.0,203124.0,1610612752.0,1386.0,2688.84
0.49,77,24.7,1.4,1.89,2018,2017,6.06,Dirk Nowitzki,2,Dirk,Nowitzki,21700009.0,1717.0,1610612742.0,1901.8999999999999,3594.5909999999994
0.13,73,34.3,1.68,1.81,2018,2017,8.21,Klay Thompson,2,Klay,Thompson,21700002.0,202691.0,1610612744.0,2503.8999999999996,4532.058999999999
3.05,74,15.8,-1.27,1.78,2018,2017,3.85,Amir Johnson,2,Amir,Johnson,21700006.0,101161.0,1610612755.0,1169.2,2081.176
3.6,81,21.5,-1.86,1.74,2018,2017,5.33,Dejounte Murray,2,Dejounte,Murray,21700011.0,1627749.0,1610612759.0,1741.5,3030.21
1.15,67,33.9,0.51,1.66,2018,2017,7.02,Trevor Ariza,2,Trevor,Ariza,21700002.0,2772.0,1610612745.0,2271.2999999999997,3770.3579999999993
1.41,73,29.9,0.24,1.65,2018,2017,6.64,DeMarre Carroll,2,DeMarre,Carroll,21700004.0,201960.0,1610612751.0,2182.7,3601.4549999999995
0.57,69,20.8,1.08,1.65,2018,2017,4.29,Delon Wright,2,Delon,Wright,21700014.0,1626153.0,1610612761.0,1435.2,2368.08
2.14,38,30.1,-0.6,1.54,2018,2017,3.35,Paul Millsap,2,Paul,Millsap,21700010.0,200794.0,1610612743.0,1143.8,1761.452
1.05,78,25.7,0.47,1.52,2018,2017,6.05,Marvin Williams,2,Marvin,Williams,21700003.0,101107.0,1610612766.0,2004.6,3046.9919999999997
1.53,78,33.7,-0.08,1.45,2018,2017,7.59,Andre Drummond,2,Andre,Drummond,21700003.0,203083.0,1610612765.0,2628.6000000000004,3811.4700000000003
-1.17,82,36.4,2.57,1.4,2018,2017,8.61,Khris Middleton,2,Khris,Middleton,21700007.0,203114.0,1610612749.0,2984.7999999999997,4178.719999999999
0.91,70,30.7,0.48,1.39,2018,2017,6.11,Jaylen Brown,2,Jaylen,Brown,21700001.0,1627759.0,1610612738.0,2149.0,2987.1099999999997
0.06,74,31.4,2.49,2.55,2018,2017,8.45,Eric Bledsoe,2,Eric,Bledsoe,21700012.0,202339.0,1610612756.0,2323.6,5925.179999999999
-0.21,80,28.8,2.61,2.4,2018,2017,8.09,Spencer Dinwiddie,2,Spencer,Dinwiddie,21700004.0,203915.0,1610612751.0,2304.0,5529.599999999999
-1.35,60,32.2,3.74,2.39,2018,2017,6.74,Kyrie Irving,2,Kyrie,Irving,21700001.0,202681.0,1610612738.0,1932.0000000000002,4617.4800000000005
3.66,63,12.9,-1.35,2.31,2018,2017,2.78,Ekpe Udoh,2,Ekpe,Udoh,21700010.0,202327.0,1610612762.0,812.7,1877.3370000000002
2.5,57,29.5,-0.27,2.23,2018,2017,5.92,Nikola Vucevic,2,Nikola,Vucevic,21700005.0,202696.0,1610612753.0,1681.5,3749.745
2.88,74,27.5,-0.74,2.14,2018,2017,6.81,Clint Capela,2,Clint,Capela,21700002.0,203991.0,1610612745.0,2035.0,4354.900000000001
2.37,69,30.0,-0.37,2.0,2018,2017,6.75,Al-Farouq Aminu,2,Al-Farouq,Aminu,21700012.0,202329.0,1610612757.0,2070.0,4140.0
3.47,61,12.0,-1.52,1.95,2018,2017,2.31,Salah Mejri,2,Salah,Mejri,21700024.0,1626257.0,1610612742.0,732.0,1427.3999999999999
0.48,73,22.5,1.42,1.9,2018,2017,5.2,Tomas Satoransky,2,Tomas,Satoransky,21700047.0,203107.0,1610612764.0,1642.5,3120.75
0.14,67,34.4,1.71,1.85,2018,2017,7.31,Gary Harris,2,Gary,Harris,21700010.0,203914.0,1610612743.0,2304.7999999999997,4263.88
4.08,79,26.4,-2.28,1.8,2018,2017,6.53,Jusuf Nurkic,2,Jusuf,Nurkic,21700012.0,203994.0,1610612757.0,2085.6,3754.08
4.34,39,26.6,-2.57,1.77,2018,2017,3.16,Andre Roberson,2,Andre,Roberson,21700015.0,203460.0,1610612760.0,1037.4,1836.198
2.92,49,8.5,-1.23,1.69,2018,2017,1.29,Lucas Nogueira,2,Lucas,Nogueira,21700027.0,203512.0,1610612761.0,416.5,703.885
-1.76,80,33.9,3.42,1.66,2018,2017,8.39,DeMar DeRozan,2,DeMar,DeRozan,21700014.0,201942.0,1610612761.0,2712.0,4501.92
1.01,77,14.1,0.64,1.65,2018,2017,3.28,Davis Bertans,2,Davis,Bertans,21700011.0,202722.0,1610612759.0,1085.7,1791.405
1.7,73,33.0,-0.15,1.55,2018,2017,6.91,Marc Gasol,2,Marc,Gasol,21700008.0,201188.0,1610612763.0,2409.0,3733.9500000000003
1.09,81,20.7,0.44,1.53,2018,2017,4.94,Pascal Siakam,2,Pascal,Siakam,21700014.0,1627783.0,1610612761.0,1676.7,2565.351
1.78,69,14.1,-0.32,1.46,2018,2017,2.99,Zaza Pachulia,2,Zaza,Pachulia,21700002.0,2585.0,1610612744.0,972.9,1420.434
2.29,64,25.4,-0.88,1.41,2018,2017,4.81,Andre Iguodala,2,Andre,Iguodala,21700025.0,2738.0,1610612744.0,1625.6,2292.0959999999995
